# This file, metarStationInfo.txt, contains station information for METAR and
# SAO sites. (Some Canadian station still report in SA format. Although these
# are now converted at OSO to METAR form, we note them as SAO here.)
#
# Good sources of station information include
# FAA ASOS/AWOS: https://www.faa.gov/air_traffic/weather/asos
# AirNav, linked to the Unidata site, is excellent for U.S. sites.
# METAR & TAF  : https://metar-taf.com/country
#
# Elevations are in meters. "-0" is used to signify unknown elevation.
# Stations marked "e" at the right include guesses for some of the information.
#
# FILE UPDATED 07/16/2026
# FOR CHANGES TO THIS FILE PLEASE CONTACT
# xiaobiao.fan@noaa.gov
#
# number  |ID   |lat     |lon      |elev |station name                        |cntry|
# (10)    |(5)  |(sn2.4) |(sn3.4)  |(5)  |(36)                                |(2)  |
0000000000|KM40 | 33.8738| -88.4897|   69|Monroe Cnty AP, MS                  |US|MTR
0000000000|KM46 | 45.8529|-106.7093| 1044|Colstrip AP, MT                     |US|MTR
0000000000|KM52 | 35.6510| -88.3790|  157|Lexington/Franklin Wilkins, TN      |US|MTR
0000000000|KM54 | 36.1904| -86.3157|  179|Lebanon Muni AP, TN                 |US|MTR
0000000000|KM75 | 48.3669|-107.9193|  687|Malta AP, MT                        |US|MTR
0000000000|KM91 | 36.5367| -86.9212|  215|Springfield Robertson Cnty AP, TN   |US|MTR
0000000000|KMAE | 36.9902|-120.1111|   77|Madera Muni AP, CA                  |US|MTR
0000072265|KMAF | 31.9425|-102.2019|  875|Midland Intl Air & Space Port, TX   |US|MTR
0000000000|KMAI | 30.8367| -85.1831|   34|Mariana Muni AP, FL                 |US|MTR
0000000000|KMAN | 43.5815|-116.5230|  773|Nampa Muni AP, ID                   |US|MTR
0000000000|KMAO | 34.1812| -79.3347|   28|Marion Cnty AP, SC                  |US|MTR
0000000000|KMAW | 36.5986| -89.9881|   90|Malden Muni AP, MO                  |US|MTR
0000000000|KMBG | 45.5496|-100.4086|  523|Mobridge Muni AP, SD                |US|MTR
0000000000|KMBL | 44.2726| -86.2439|  189|Manistee Cnty/Blacker AP, MI        |US|MTR
0000000000|KMBO | 32.4444| -90.1039|   98|Madison Muni AP, MS                 |US|MTR
0000000000|KMBS | 43.5329| -84.0796|  203|MBS Intl AP, MI                     |US|MTR
0000000000|KMBT | 35.8783| -86.3776|  187|Murfreesboro Muni AP, TN            |US|MTR
0000000000|KMBY | 39.4633| -92.4277|  233|Omar N. Bradley Memo AP, MO         |US|MTR
0000000000|KMCB | 31.1827| -90.4709|  126|McComb AP/John E Lewis Fld, MS      |US|MTR
0000000000|KMCC | 38.6675|-121.4007|   23|McClellan Airfield, CA              |US|MTR
0000000000|KMCD | 45.8651| -84.6371|  224|Mackinac Is AP, MI                  |US|MTR
0000000000|KMCE | 37.2847|-120.5129|   47|Merced Rgnl AP/Macready Fld, CA     |US|MTR
0000074788|KMCF | 27.8494| -82.5211|    4|MacDill AFB, FL                     |US|MTR
0000072446|KMCI | 39.2976| -94.7139|  313|Kansas City Intl AP, MO             |US|MTR
0000000000|KMCJ | 29.7130| -95.3950|   69|John Dunn Helistop, TX              |US|MTR
0000000000|KMCK | 40.2063|-100.5924|  787|McCook Rgnl AP, NE                  |US|MTR
0000072217|KMCN | 32.6928| -83.6492|  108|Middle GA Rgnl AP, GA               |US|MTR
0000072205|KMCO | 28.4294| -81.3090|   29|Orlando Intl AP, FL                 |US|MTR
0000000000|KMCW | 43.1577| -93.3313|  369|Mason City Muni AP, IA              |US|MTR
0000000000|KMCX | 40.7131| -86.7621|  206|Monticello Muni AP, IN              |US|MTR
0000000000|KMCZ | 35.8617| -77.1751|   22|Martin Cnty AP, NC                  |US|MTR
0000000000|KMDD | 32.0366|-102.1012|  854|Midland Airpark, TX                 |US|MTR
0000000000|KMDH | 37.7785| -89.2520|  125|Southern Illinois AP, IL            |US|MTR
0000000000|KMDJ | 28.6430| -89.7940|   -0|Mississippi Canyon, LA (AWOS-3)     |US|MTR
0000074468|KMDN | 38.7619| -85.4326|  251|Madison Muni AP, IN                 |US|MTR
0000000000|KMDQ | 34.8617| -86.5571|  196|Huntsville Exec AP, AL              |US|MTR
0000000000|KMDS | 44.0163| -97.0857|  523|Madison Muni AP, SD                 |US|MTR
0000000000|KMDT | 40.1935| -76.7634|   95|Harrisburg Intl AP, PA              |US|MTR
0000072534|KMDW | 41.7860| -87.7524|  189|Chicago Midway Intl AP, IL          |US|MTR
0000000000|KMDZ | 45.1014| -90.3023|  451|Taylor Cnty AP, WI                  |US|MTR
0000000000|KMEB | 34.7919| -79.3656|   57|Laurinburg-Maxton AP, NC            |US|MTR
0000000000|KMEG | 35.1300| -89.8000|   95|Memphis WFO, TN                     |US|MTR
0000000000|KMEH | 45.5118|-118.4247| 1136|Meacham, OR                         |US|MTR
0000072234|KMEI | 32.3341| -88.7519|   91|Key Fld AP, MS                      |US|MTR
0000072334|KMEM | 35.0424| -89.9767|  104|Memphis Intl AP, TN                 |US|MTR
0000072481|KMER | 37.3805|-120.5681|   58|Castle AP, CA                       |US|MTR
0000000000|KMEV | 39.0013|-119.7511| 1439|Minden-Tahoe AP, NV                 |US|MTR
0000000000|KMEZ | 34.5453| -94.2044|  329|Mena Intermountain Muni AP, AR      |US|MTR
0000000000|KMFD | 40.8214| -82.5166|  395|Mansfield Lahm Rgnl AP, OH          |US|MTR
0000000000|KMFE | 26.1758| -98.2386|   33|McAllen Miller Intl AP, TX          |US|MTR
0000000000|KMFI | 44.6366| -90.1883|  383|Marshfield Muni AP, WI              |US|MTR
0000072597|KMFR | 42.3742|-122.8735|  407|Rogue Valley Intl/Medford AP, OR    |US|MTR
0000000000|KMFV | 37.6917| -75.7611|   14|Accomack AP, VA                     |US|MTR
0000000000|KMGC | 41.7034| -86.8208|  199|Michigan City Muni AP, IN           |US|MTR
0000072227|KMGE | 33.9154| -84.5163|  325|Dobbins Air Reserve Base, GA        |US|MTR
0000000000|KMGG | 45.2375| -93.9887|  284|Maple Lake Muni AP, MN              |US|MTR
0000000000|KMGJ | 41.5101| -74.2642|  111|Orange Cnty AP, NY                  |US|MTR
0000072226|KMGM | 32.3006| -86.3940|   67|Montgomery Rgnl AP/Dannelly Fld, AL |US|MTR
0000000000|KMGN | 45.4200| -84.9100|  208|Harbor Springs Muni, MI             |US|MTR
0000000000|KMGR | 31.0855| -83.8033|   89|Moultrie Muni AP, GA                |US|MTR
0000000000|KMGW | 39.6436| -79.9175|  379|Morgantown Muni AP, WV              |US|MTR
0000000000|KMGY | 39.5890| -84.2255|  295|Dayton Wright Bros AP, OH           |US|MTR
0000000000|KMHE | 43.7748| -98.0386|  397|Mitchell Muni AP, SD                |US|MTR
0000000000|KMHK | 39.1409| -96.6708|  322|Manhattan Rgnl AP, KS               |US|MTR
0000000000|KMHL | 39.0981| -93.1987|  237|Marshall Memo Muni AP, MO           |US|MTR
0000000000|KMHN | 42.0163|-101.0664|  910|Hooker Cnty AP, NE                  |US|MTR
0000000000|KMHP | 32.3740| -82.0814|   60|Metter Muni AP, GA                  |US|MTR
0000000000|KMHR | 38.5539|-121.2975|   30|Sacramento Mather AP, CA            |US|MTR
0000000000|KMHS | 41.3300|-122.3200| 1080|Mt Shasta, CA                       |US|MTR
0000000000|KMHT | 42.9328| -71.4357|   81|Manchester-Boston Rgnl AP, NH       |US|MTR
0000000000|KMHV | 35.0591|-118.1518|  853|Mojave Air Space Port/Rutan Fld, CA |US|MTR
0000072202|KMIA | 25.7954| -80.2871|    2|Miami Intl AP, FL                   |US|MTR
0000000000|KMIB | 48.4157|-101.3581|  508|Minot AFB, ND                       |US|MTR
0000000000|KMIC | 45.0620| -93.3539|  265|Crystal AP, MN                      |US|MTR
0000000000|KMIE | 40.2425| -85.3957|  286|Delaware Cnty AP/Johnson Fld, IN    |US|MTR
0000000000|KMIO | 36.9090| -94.8856|  246|Miami Rgnl AP, OK                   |US|MTR
0000000000|KMIS | 29.2960| -88.8420|   -0|Main Pass 140B, LA (AWOS)           |US|MTR
0000000000|KMIV | 39.3678| -75.0722|   20|Millville Muni AP, NJ               |US|MTR
0000000000|KMIW | 42.1129| -92.9175|  296|Marshalltown Muni AP, IA            |US|MTR
0000000000|KMJD | 30.4875| -89.6512|   16|Picayune Muni AP, LA                |US|MTR
0000000000|KMJQ | 43.6508| -94.9856|  442|Jackson Muni AP, MN                 |US|MTR
0000000000|KMJX | 39.9255| -74.2933|   25|Ocean Cnty AP, NJ                   |US|MTR
0000000000|KMKA | 44.5161| -98.9814|  481|Miller Muni AP, SD                  |US|MTR
0000000000|KMKC | 39.1232| -94.5940|  231|Charles B. Wheeler DT AP, MO        |US|MTR
0000072640|KMKE | 42.9472| -87.8966|  221|Milwaukee Mitchell Intl AP, WI      |US|MTR
0000072636|KMKG | 43.1695| -86.2382|  191|Muskegon Cnty AP, MI                |US|MTR
0000000000|KMKJ | 36.8941| -81.3503|  780|Mountain Empire AP, VA              |US|MTR
0000000000|KMKL | 35.5999| -88.9156|  132|McKellar-Sipes Rgnl AP, TN          |US|MTR
0000000000|KMKN | 31.9170| -98.6000|  423|Comanche Cnty-City AP, TX           |US|MTR
0000000000|KMKO | 35.6669| -95.3589|  187|Muskogee-Davis Rgnl AP, OK          |US|MTR
0000000000|KMKQ | 27.5200| -90.0000|    0|Green Canyon Oil Platform 433, LA   |US|MTR
0000000000|KMKS | 33.1858| -80.0353|   22|Moncks Corner Muni AP, SC           |US|MTR
0000000000|KMKT | 44.2221| -93.9189|  311|Mankato Rgnl AP, MN                 |US|MTR
0000000000|KMKV | 31.0947| -92.0691|   24|Marksville Rgnl AP, LA              |US|MTR
0000000000|KMKY | 25.9946| -81.6728|    2|Marco Is Exec AP, FL                |US|MTR
0000072204|KMLB | 28.1028| -80.6453|   10|Melbourne Orlando Intl AP, FL       |US|MTR
0000000000|KMLC | 34.8825| -95.7839|  235|McAlester Rgnl AP, OK               |US|MTR
0000000000|KMLD | 42.1671|-112.2981| 1373|Malad City AP, ID                   |US|MTR
0000000000|KMLE | 41.1947| -96.1114|  320|Millard AP, NE                      |US|MTR
0000000000|KMLF | 38.4347|-113.0111| 1535|Milford Muni AP, UT                 |US|MTR
0000072544|KMLI | 41.4485| -90.5075|  179|Quad Cities Intl AP, IL             |US|MTR
0000000000|KMLJ | 33.1542| -83.2422|  118|Baldwin Cnty AP, GA                 |US|MTR
0000000000|KMLP | 47.4566|-115.6836| 1859|Mullan Pass AP, ID                  |US|MTR
0000074230|KMLS | 46.4278|-105.8853|  801|Frank Wiley Fld AP, MT              |US|MTR
0000000000|KMLT | 45.6478| -68.6856|  124|Millinocket Muni AP, ME             |US|MTR
0000000000|KMLU | 32.5108| -92.0377|   24|Monroe Rgnl AP, LA                  |US|MTR
0000000000|KMMH | 37.6241|-118.8378| 2175|Mammoth Yosemite AP, CA             |US|MTR
0000000000|KMMI | 35.3972| -84.5625|  262|McMinnville Muni AP, TN             |US|MTR
0000000000|KMMK | 41.5088| -72.8294|   31|Meriden Markham Muni AP, CT         |US|MTR
0000000000|KMML | 44.4503| -95.8219|  359|Marshall Municipal AP/Ryan Fld, MN  |US|MTR
0000000000|KMMT | 33.9214| -80.7936|   77|McEntire Joint Natl Guard Base, SC  |US|MTR
0000000000|KMMU | 40.7994| -74.4149|   57|Morristown Muni AP, NJ              |US|MTR
0000000000|KMMV | 45.1944|-123.1353|   50|McMinnville Muni AP, OR             |US|MTR
0000000000|KMNE | 32.6460| -93.2981|   85|Minden AP, LA                       |US|MTR
0000000000|KMNH | 39.2232|-104.6423| 2149|Kelly Airpark, CO                   |US|MTR
0000000000|KMNI | 33.5186| -80.2106|   33|Santee Cooper Rgnl AP, SC           |US|MTR
0000000000|KMNM | 45.0972| -87.6386|  184|Menominee Rgnl AP, MI               |US|MTR
0000000000|KMNN | 40.6156| -83.0628|  303|Marion Muni AP, OH                  |US|MTR
0000000000|KMNV | 35.5452| -84.3804|  314|Monroe Cnty AP, TN                  |US|MTR
0000000000|KMNZ | 31.6657| -98.1485|  396|Hamilton Muni AP, TX                |US|MTR
0000072223|KMOB | 30.6912| -88.2428|   67|Mobile Rgnl AP, AL                  |US|MTR
0000000000|KMOD | 37.6258|-120.9544|   30|Modesto City-Co AP/Har Sham Fld, CA |US|MTR
0000000000|KMOP | 43.6215| -84.7371|  230|Mount Pleasant Muni AP, MI          |US|MTR
0000000000|KMOR | 36.1852| -83.3768|  367|Moore-Murrell AP, TN                |US|MTR
0000000000|KMOT | 48.2594|-101.2796|  523|Minot Intl AP, ND                   |US|MTR
0000000000|KMOX | 45.5658| -95.9529|  345|Morris Muni AP, MN                  |US|MTR
0000000000|KMPE | 32.7992| -89.1260|  140|Philadelphia Muni AP, MS            |US|MTR
0000000000|KMPO | 41.1396| -75.3811|  584|Pocono Mtns Rgnl AP, PA             |US|MTR
0000000000|KMPR | 38.3541| -97.6896|  454|McPherson Muni AP, KS               |US|MTR
0000000000|KMPV | 44.2035| -72.5623|  355|Edward F. Knapp State AP, VT        |US|MTR
0000000000|KMPZ | 40.9458| -91.5113|  223|Mount Pleasant Muni AP, IA          |US|MTR
0000000000|KMQB | 40.5201| -90.6521|  215|Macomb Muni AP, IL                  |US|MTR
0000000000|KMQI | 35.9189| -75.6961|    4|Dare Cnty Rgnl AP, NC               |US|MTR
0000000000|KMQJ | 39.8437| -85.8967|  263|Indianapolis Rgnl AP, IN            |US|MTR
0000000000|KMQM | 44.5800|-112.3200| 2068|Monida, MT                          |US|MTR
0000000000|KMQS | 39.9789| -75.8647|  201|Chester County G O Carlson AP, PA   |US|MTR
0000072743|KMQT | 46.5344| -87.5586|  372|Marquette Cnty AP, MI               |US|MTR
0000000000|KMQY | 35.9189| -86.5197|  165|Smyrna AP, TN                       |US|MTR
0000000000|KMRB | 39.4032| -77.9829|  172|Eastern WV Rgnl AP, WV              |US|MTR
0000000000|KMRC | 35.5539| -87.1850|  191|Maury Cnty Rgnl AP, TN              |US|MTR
0000072264|KMRF | 30.3719|-104.0175| 1478|Marfa Muni AP, TX                   |US|MTR
0000000000|KMRH | 34.7335| -76.6578|    3|Beaufort Cnty AP, NC                |US|MTR
0000000000|KMRJ | 42.8900| -90.2300|  359|Iowa Cnty AP, WI                    |US|MTR
0000000000|KMRN | 35.8205| -81.6105|  387|Foothills Rgnl AP, NC               |US|MTR
0000000000|KMRT | 40.2250| -83.3520|  311|Union Cnty AP, OH                   |US|MTR
0000000000|KMRY | 36.5870|-121.8429|   78|Monterey Rgnl AP, CA                |US|MTR
0000000000|KMSL | 34.7450| -87.6102|  168|NW Alabama Rgnl AP, AL              |US|MTR
0000072641|KMSN | 43.1398| -89.3375|  261|Dane County Rgnl AP, WI             |US|MTR
0000072773|KMSO | 46.9163|-114.0906|  977|Missoula Montana AP, MT             |US|MTR
0000072658|KMSP | 44.8848| -93.2223|  256|Minneapolis-St Paul Int AP, MN      |US|MTR
0000000000|KMSS | 44.9358| -74.8453|   66|Massena Intl AP, NY                 |US|MTR
0000000000|KMSV | 41.6995| -74.7958|  431|Sullivan Cnty Intl AP, NY           |US|MTR
0000072231|KMSY | 29.9911| -90.2580|    1|Louis Armst New Orleans Intl AP, LA |US|MTR
0000000000|KMTC | 42.6111| -82.8353|  177|Selfridge ANGB, MI                  |US|MTR
0000000000|KMTH | 24.7262| -81.0511|    2|The Florida Keys Marathon AP, FL    |US|MTR
0000000000|KMTJ | 38.5089|-107.8938| 1755|Montrose Rgnl AP, CO                |US|MTR
0000000000|KMTK | 28.6967| -89.3958|   30|South Pass 89E-B Oil Platform, LA   |US|MTR
0000000000|KMTN | 39.3256| -76.4136|    7|Martin State AP, MD                 |US|MTR
0000000000|KMTO | 39.4770| -88.2783|  220|Coles Co Memo AP, IL                |US|MTR
0000000000|KMTP | 41.1219| -71.9217|    2|Montauk AP, NY                      |US|MTR
0000000000|KMTR | 44.2701|-108.8734| 1791|Meeteese Rim, WY                    |US|MTR
0000000000|KMTV | 36.6308| -80.0183|  287|Blue Ridge AP, VA                   |US|MTR
0000000000|KMTW | 44.1272| -87.6778|  199|Manitowoc Cnty AP, WI               |US|MTR
0000000000|KMUI | 40.4352| -76.5686|  149|Muir Army Heliport, PA              |US|MTR
0000000000|KMUO | 43.0442|-115.8728|  913|Mountain Home AFB, ID               |US|MTR
0000000000|KMUT | 41.3675| -91.1472|  167|Muscatine Muni AP, IA               |US|MTR
0000000000|KMVE | 44.9700| -95.7200|  315|Montevideo, MN (AWOS)               |US|MTR
0000000000|KMVH | 46.8381|-108.9368| 1355|N Bar Ranch AP, MT                  |US|MTR
0000000000|KMVL | 44.5342| -72.6139|  223|Morrisville-Stowe State AP, VT      |US|MTR
0000000000|KMVN | 38.3231| -88.8586|  147|Mount Vernon AP, IL                 |US|MTR
0000000000|KMVY | 41.3931| -70.6144|   20|Marthas Vineyard AP, MA             |US|MTR
0000000000|KMWA | 37.7553| -89.0111|  144|Williamson Cnty Rgnl AP, IL         |US|MTR
0000000000|KMWC | 43.1103| -88.0347|  227|Lawrence J. Timmerman AP, WI        |US|MTR
0000000000|KMWH | 47.2075|-119.3203|  362|Grant Cnty Intl AP, WA              |US|MTR
0000000000|KMWK | 36.4600| -80.5500|  380|Mount Airy/Surry Cnty AP, NC        |US|MTR
0000000000|KMWL | 32.8464| -98.0594|  283|Mineral Wells Rgnl AP, TX           |US|MTR
0000000000|KMWM | 43.9100| -95.1100|  430|Windom Muni AP, MN                  |US|MTR
0000072613|KMWN | 44.2703| -71.3031| 1910|Mount Washington, NH                |US|MTR
0000000000|KMWO | 39.5311| -84.3942|  198|Middletown Rgnl AP/Hook Field, OH   |US|MTR
0000072289|KMWS | 34.2300|-118.0700| 1739|Mt Wilson, CA                       |US|MTR
0000000000|KMWT | 34.5470| -93.5780|  214|Mt Ida, AR                          |US|MTR
0000000000|KMXF | 32.3811| -86.3622|   52|Maxwell AFB, AL                     |US|MTR
0000000000|KMXO | 42.2217| -91.1631|  254|Monticello Rgnl AP, IA              |US|MTR
0000000000|KMYF | 32.8158|-117.1394|  130|Montgomery-Gibbs Exec AP, CA        |US|MTR
0000000000|KMYJ | 39.1580| -91.8180|  251|Mexico Memo AP, MO                  |US|MTR
0000000000|KMYL | 44.8889|-116.1008| 1531|McCall Muni AP, ID                  |US|MTR
0000000000|KMYP | 38.4970|-106.3200| 3667|Monarch Pass, CO                    |US|MTR
0000074791|KMYR | 33.6797| -78.9283|    8|Myrtle Beach Intl AP, SC            |US|MTR
0000000000|KMYV | 39.1008|-121.5678|   19|Yuba Cnty AP, CA                    |US|MTR
0000000000|KMYZ | 39.8550| -96.6341|  385|Marysville Muni AP, KS              |US|MTR
0000000000|KMZG | 27.7269| -96.1910|   -0|Mustang Is A85A, TX                 |US|MTR
0000000000|KMZH | 46.4200| -92.8000|  328|Moose Lake/Carlton Cnty AP, MN      |US|MTR
0000000000|KMZJ | 32.5098|-111.3253|  577|Pinal Airpark, AZ                   |US|MTR
0000000000|KMZZ | 40.4903| -85.6789|  247|Marion Muni AP, IN                  |US|MTR
0000000000|KN00 | 43.3600| -76.3900|  145|Fulton, NY                          |US|MTR
0000000000|KN03 | 42.5926| -76.2149|  365|Cortland Cnty AP, NY                |US|MTR
0000000000|KN24 | 36.8003|-105.5975| 2344|Questa Muni AP, NM                  |US|MTR
0000000000|KN27 | 41.7400| -76.4471|  223|Bradford Cnty AP, PA                |US|MTR
0000000000|KN38 | 41.7279| -77.3965|  577|Grand Canyon Rgnl AP, PA            |US|MTR
0000000000|KN60 | 47.6100|-101.4000|  582|Garrison, ND                        |US|MTR
0000000000|KN79 | 40.8369| -76.5525|  262|Northumberland Cnty AP, PA          |US|MTR
0000000000|KN87 | 40.2300| -74.6100|   36|Robbinsville Twp, NJ                |US|MTR
0000000000|KNAE | 29.1500| -81.6300|   29|Camp Ocala, FL                      |US|MTR
0000000000|KNAK | 38.9900| -76.4900|    2|AnnapolIsland, MD                   |US|MTR
0000000000|KNBC | 32.4774| -80.7232|   11|Beaufort MCAS AP/Merritt Fld, SC    |US|MTR
0000000000|KNBE | 32.7410| -96.9702|  148|Dallas NAS, TX                      |US|MTR
0000000000|KNBG | 29.8251| -90.0351|    1|New Orleans NAS JRB, LA             |US|MTR
0000000000|KNBT | 35.0220| -76.4630|    5|Cedar Island, NC                    |US|MTR
0000000000|KNCA | 34.7083| -77.4394|    8|New River MCAS, NC                  |US|MTR
0000000000|KNDZ | 30.7042| -87.0225|   54|Whiting Fld-S NAS, FL               |US|MTR
0000072409|KNEL | 40.0331| -74.3528|   31|Lakehurst NAS, NJ                   |US|MTR
0000000000|KNEW | 30.0424| -90.0283|    3|Lakefront AP, LA                    |US|MTR
0000000000|KNFE | 36.6920| -76.1346|    5|Fentress NAF, VA                    |US|MTR
0000000000|KNFG | 33.3014|-117.3550|   23|Camp Pendleton MCALF, CA            |US|MTR
0000000000|KNFL | 39.4164|-118.7003| 1199|Fallon NAS, NV                      |US|MTR
0000072133|KNFW | 32.7761| -97.4350|  198|NASJRB Fort Worth, TX               |US|MTR
0000000000|KNGP | 27.6926| -97.2911|    6|Truax Fld, NAS Corpus Christi, TX   |US|MTR
0000000000|KNGU | 36.9374| -76.2891|    5|Norfolk NAS/Chambers Fld, VA        |US|MTR
0000000000|KNGW | 27.7025| -97.4331|   12|Cabaniss Fld NAS, TX                |US|MTR
0000074506|KNGZ | 37.7858|-122.3194|    3|Alameda NAS, CA                     |US|MTR
0000072404|KNHK | 38.2861| -76.4111|   12|Patuxent River NAS, MD              |US|MTR
0000074392|KNHZ | 43.8921| -69.9388|   23|Brunswick NAS, ME                   |US|MTR
0000074612|KNID | 35.6875|-117.6922|  696|China Lake NAWS, CA                 |US|MTR
0000000000|KNIP | 30.2358| -81.6778|    7|Jacksonville NAS, FL                |US|MTR
0000000000|KNIR | 28.3800| -97.6700|   58|Beeville/Chase, TX                  |US|MTR
0000072281|KNJK | 32.8292|-115.6717|  -13|El Centro NAF, CA                   |US|MTR
0000000000|KNJM | 34.6906| -77.0297|    9|Cherry Point MCAS, NC               |US|MTR
0000000000|KNJW | 32.7960| -88.8320|  165|Joe Wms Outly Fld, MS               |US|MTR
0000072309|KNKT | 34.9032| -76.8808|    9|Cherry Point MCAS, NC               |US|MTR
0000072293|KNKX | 32.8685|-117.1432|  145|Miramar MCAS (Joe Foss Fld), CA     |US|MTR
0000074702|KNLC | 36.3331|-119.9522|   70|Lemoore NAS (Reeves Fld), CA        |US|MTR
0000000000|KNMM | 32.5535| -88.5553|   96|Meridian NAS (McCain Fld) AP, MS    |US|MTR
0000000000|KNMT | 28.2361| -98.7242|   79|McMullen Target, TX                 |US|MTR
0000000000|KNMU | 46.5500| -87.4100|  222|Marquette, MI                       |US|MTR
0000000000|KNOG | 27.8968| -98.0436|   78|Orange Grove Naval Auxi Fld, TX     |US|MTR
0000000000|KNOW | 48.1413|-123.4140|    4|Port Angeles USCGAS, WA             |US|MTR
0000000000|KNPA | 30.3533| -87.3180|    9|Pensacola NAS AP, FL                |US|MTR
